cell,composition,contention,seed,policy,utility_family,scenario_hash,agent,archetype,priority,completion,mandatory_failures,optional_refinement_rate,quality,backend_calls,blocked_calls,allocated,charged,unused,exhausted
homogeneous__moderate,homogeneous,moderate,2202472669,drf,none,e65108a7c2a42937,a4,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 90, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,drf,none,e65108a7c2a42937,a5,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 90, ""DATASET"": 36, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 4, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,decomposed_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a0,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,decomposed_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,decomposed_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a2,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,decomposed_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a3,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,decomposed_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a4,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,decomposed_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a5,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 90, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_linear,LINEAR,e65108a7c2a42937,a0,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_linear,LINEAR,e65108a7c2a42937,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 90, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_linear,LINEAR,e65108a7c2a42937,a2,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_linear,LINEAR,e65108a7c2a42937,a3,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_linear,LINEAR,e65108a7c2a42937,a4,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_linear,LINEAR,e65108a7c2a42937,a5,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a0,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a2,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a3,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a4,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_cobb_douglas,COBB_DOUGLAS,e65108a7c2a42937,a5,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 90, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_ces,CES,e65108a7c2a42937,a0,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_ces,CES,e65108a7c2a42937,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 90, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_ces,CES,e65108a7c2a42937,a2,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_ces,CES,e65108a7c2a42937,a3,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_ces,CES,e65108a7c2a42937,a4,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_ces,CES,e65108a7c2a42937,a5,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_leontief,LEONTIEF,e65108a7c2a42937,a0,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_leontief,LEONTIEF,e65108a7c2a42937,a1,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 90, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_leontief,LEONTIEF,e65108a7c2a42937,a2,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_leontief,LEONTIEF,e65108a7c2a42937,a3,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_leontief,LEONTIEF,e65108a7c2a42937,a4,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 102, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 42}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 4, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,2202472669,joint_leontief,LEONTIEF,e65108a7c2a42937,a5,code_review+doc_processing+monitoring+research,1.0,0.75,2,0.25,0.53125,14,3,"{""COMPUTE"": 101, ""MEMORY"": 91, ""DATASET"": 37, ""API_CREDITS"": 41}","{""COMPUTE"": 98, ""MEMORY"": 86, ""DATASET"": 32, ""API_CREDITS"": 40}","{""COMPUTE"": 3, ""MEMORY"": 5, ""DATASET"": 5, ""API_CREDITS"": 1}","{""COMPUTE"": 4, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,equal,none,2fb165b3e7080e40,a0,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 7, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 7, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,equal,none,2fb165b3e7080e40,a1,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,equal,none,2fb165b3e7080e40,a2,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,equal,none,2fb165b3e7080e40,a3,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,equal,none,2fb165b3e7080e40,a4,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 107, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 54}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 0}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,equal,none,2fb165b3e7080e40,a5,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 107, ""MEMORY"": 83, ""DATASET"": 6, ""API_CREDITS"": 54}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 3, ""DATASET"": 6, ""API_CREDITS"": 0}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,drf,none,2fb165b3e7080e40,a0,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 7, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 7, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,drf,none,2fb165b3e7080e40,a1,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,drf,none,2fb165b3e7080e40,a2,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,drf,none,2fb165b3e7080e40,a3,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,drf,none,2fb165b3e7080e40,a4,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 107, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 54}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 0}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,drf,none,2fb165b3e7080e40,a5,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 107, ""MEMORY"": 83, ""DATASET"": 6, ""API_CREDITS"": 54}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 3, ""DATASET"": 6, ""API_CREDITS"": 0}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,decomposed_cobb_douglas,COBB_DOUGLAS,2fb165b3e7080e40,a0,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 7, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 7, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,decomposed_cobb_douglas,COBB_DOUGLAS,2fb165b3e7080e40,a1,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,decomposed_cobb_douglas,COBB_DOUGLAS,2fb165b3e7080e40,a2,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,decomposed_cobb_douglas,COBB_DOUGLAS,2fb165b3e7080e40,a3,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 108, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 55}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 2, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,decomposed_cobb_douglas,COBB_DOUGLAS,2fb165b3e7080e40,a4,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 107, ""MEMORY"": 84, ""DATASET"": 6, ""API_CREDITS"": 54}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 4, ""DATASET"": 6, ""API_CREDITS"": 0}","{""COMPUTE"": 11, ""DATASET"": 1}"
homogeneous__moderate,homogeneous,moderate,1457445458,decomposed_cobb_douglas,COBB_DOUGLAS,2fb165b3e7080e40,a5,code_review+doc_processing+research,1.0,0.875,1,0.0,0.6375000000000001,13,11,"{""COMPUTE"": 107, ""MEMORY"": 83, ""DATASET"": 6, ""API_CREDITS"": 54}","{""COMPUTE"": 106, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 3, ""DATASET"": 6, ""API_CREDITS"": 0}","{""COMPUTE"": 11, ""DATASET"": 1}"
